state,state_code,year,total_consumption_mwh,prev_year_consumption,yoy_change_mwh,yoy_change_pct
Vermont,VE,1995,3409080.43519271,3401444.3211417748,7636.1140509350225,0.22449622366218186
Vermont,VE,1996,3482456.3880803906,3409080.43519271,73375.95288768085,2.1523678975187637
Vermont,VE,1997,3563601.731687765,3482456.3880803906,81145.34360737447,2.3301180133975383
Vermont,VE,1998,3602972.1553911637,3563601.731687765,39370.423703398556,1.104793034342596
Vermont,VE,1999,3728852.5664614313,3602972.1553911637,125880.41107026767,3.4937936137505683
Vermont,VE,2000,3658365.5453251144,3728852.5664614313,-70487.02113631694,-1.8903139740707688
Vermont,VE,2001,3797449.85139318,3658365.5453251144,139084.30606806558,3.801815437656199
Vermont,VE,2002,3809920.3964932123,3797449.85139318,12470.545100032352,0.32839262104955125
Vermont,VE,2003,3870777.3499362646,3809920.3964932123,60856.95344305225,1.5973287394420936
Vermont,VE,2004,3974449.955285123,3870777.3499362646,103672.60534885852,2.678340704627859
Vermont,VE,2005,4030041.593596228,3974449.955285123,55591.63831110485,1.398725331468333
Vermont,VE,2006,4139011.5521266023,4030041.593596228,108969.95853037434,2.7039412869467294
Vermont,VE,2007,4058892.454222627,4139011.5521266023,-80119.09790397529,-1.935706071243278
Vermont,VE,2008,3992242.1605099323,4058892.454222627,-66650.29371269466,-1.6420808007207905
Vermont,VE,2009,4154273.2245439263,3992242.1605099323,162031.064033994,4.058648186143539
Vermont,VE,2010,4321844.846166952,4154273.2245439263,167571.62162302528,4.033716911853384
Vermont,VE,2011,4333457.735278428,4321844.846166952,11612.889111476019,0.26870212894790757
Vermont,VE,2012,4363884.798084192,4333457.735278428,30427.062805764377,0.7021428306098252
Vermont,VE,2013,4430467.34976966,4363884.798084192,66582.5516854683,1.5257632766726332
Vermont,VE,2014,4644811.799946531,4430467.34976966,214344.45017687045,4.8379647846409295
Vermont,VE,2015,4584096.159543262,4644811.799946531,-60715.64040326886,-1.3071711625424263
Vermont,VE,2016,4677637.845674634,4584096.159543262,93541.68613137212,2.0405698937321635
Vermont,VE,2017,4729304.343168997,4677637.845674634,51666.497494363226,1.1045424891569733
Vermont,VE,2018,4825158.835367409,4729304.343168997,95854.49219841138,2.0268201249696167
Vermont,VE,2019,4841265.781821891,4825158.835367409,16106.946454482153,0.33381173561420596
Vermont,VE,2020,4903735.719018022,4841265.781821891,62469.937196130864,1.2903637191474715
Vermont,VE,2021,4987225.350409218,4903735.719018022,83489.63139119651,1.7025720017373898
Vermont,VE,2022,5213011.956654258,4987225.350409218,225786.60624503996,4.527299056709227
Vermont,VE,2023,5172701.571505992,5213011.956654258,-40310.38514826633,-0.7732647744421782
Vermont,VE,2024,5315311.190675388,5172701.571505992,142609.61916939635,2.7569659141939766
Virginia,VI,1990,74041728.07134414,,,
Virginia,VI,1991,74473670.18587345,74041728.07134414,431942.11452931166,0.5833765982786174
Virginia,VI,1992,75236368.80878283,74473670.18587345,762698.622909382,1.0241184851046252
Virginia,VI,1993,75728491.08727284,75236368.80878283,492122.2784900069,0.6541015818304063
Virginia,VI,1994,76891257.96837793,75728491.08727284,1162766.8811050951,1.535441766250263
Virginia,VI,1995,79102124.82555296,76891257.96837793,2210866.8571750224,2.875316278586906
Virginia,VI,1996,81324271.98956834,79102124.82555296,2222147.1640153825,2.809212987534749
Virginia,VI,1997,81468224.85025047,81324271.98956834,143952.86068212986,0.17701094293299674
Virginia,VI,1998,82348286.03214715,81468224.85025047,880061.1818966866,1.0802508383045746
Virginia,VI,1999,84160131.09552905,82348286.03214715,1811845.0633818954,2.200221948365248
Virginia,VI,2000,84523825.53309612,84160131.09552905,363694.4375670701,0.43214575931951127
Virginia,VI,2001,84399703.20908403,84523825.53309612,-124122.3240120858,-0.14684891890450996
Virginia,VI,2002,87417211.97067317,84399703.20908403,3017508.7615891397,3.5752599201846027
Virginia,VI,2003,90128058.1642866,87417211.97067317,2710846.193613425,3.1010439849338396
Virginia,VI,2004,88668765.08180223,90128058.1642866,-1459293.0824843645,-1.6191329450639513
Virginia,VI,2005,91876080.74197441,88668765.08180223,3207315.6601721793,3.617187695366276
Virginia,VI,2006,91443664.36746934,91876080.74197441,-432416.37450507283,-0.47065174201267335
Virginia,VI,2007,94073704.68618153,91443664.36746934,2630040.31871219,2.876131809573255
Virginia,VI,2008,90995622.07145463,94073704.68618153,-3078082.614726901,-3.271990430264239
Virginia,VI,2009,93688679.72222842,90995622.07145463,2693057.6507737935,2.9595463929671917
Virginia,VI,2010,99236582.02826828,93688679.72222842,5547902.306039855,5.92163570080022
Virginia,VI,2011,99095609.1874627,99236582.02826828,-140972.84080557525,-0.14205733200828913
Virginia,VI,2012,101866624.62687515,99095609.1874627,2771015.439412445,2.7963049646028373
Virginia,VI,2013,103930964.11967725,101866624.62687515,2064339.4928020984,2.02651211853099
Virginia,VI,2014,106039274.90371253,103930964.11967725,2108310.7840352803,2.028568484756425
Virginia,VI,2015,107839405.86806272,106039274.90371253,1800130.9643501937,1.6976077646558574
Virginia,VI,2016,111255484.25852709,107839405.86806272,3416078.3904643655,3.167745930132259
Virginia,VI,2017,112879610.68509814,111255484.25852709,1624126.4265710562,1.4598169585932808
Virginia,VI,2018,119605395.18652019,112879610.68509814,6725784.501422048,5.958369683064433
Virginia,VI,2019,122229973.5198978,119605395.18652019,2624578.3333776146,2.194364501103551
Virginia,VI,2020,120850445.25770159,122229973.5198978,-1379528.262196213,-1.1286333641982176
Virginia,VI,2021,127849442.92066409,120850445.25770159,6998997.662962496,5.791453765882143
Virginia,VI,2022,129298517.62358956,127849442.92066409,1449074.7029254735,1.1334227743367522
Virginia,VI,2023,132974256.60181437,129298517.62358956,3675738.978224814,2.8428314924116367
Virginia,VI,2024,119006881.88797946,132974256.60181437,-13967374.713834912,-10.503818611793115
Washington,WA,1990,60105428.20044468,,,
Washington,WA,1991,59491073.684182785,60105428.20044468,-614354.516261898,-1.0221281748681608
Washington,WA,1992,62095698.850441806,59491073.684182785,2604625.1662590206,4.37817811136854
Washington,WA,1993,62917536.340852335,62095698.850441806,821837.4904105291,1.3235014753436207
Washington,WA,1994,63676188.74183703,62917536.340852335,758652.400984697,1.2057884734626907
Washington,WA,1995,62906929.166652046,63676188.74183703,-769259.575184986,-1.208080430667423
Washington,WA,1996,64545264.76908947,62906929.166652046,1638335.6024374217,2.6043801917228686
Washington,WA,1997,65407748.52712347,64545264.76908947,862483.7580340058,1.3362463708523613
Washington,WA,1998,66648981.58855216,65407748.52712347,1241233.0614286885,1.8976850440188602
Washington,WA,1999,66907214.091797456,66648981.58855216,258232.5032452941,0.3874515365282774
Washington,WA,2000,70256622.01312755,66907214.091797456,3349407.9213300943,5.006048999043165
Washington,WA,2001,70236325.3954064,70256622.01312755,-20296.617721155286,-0.028889259317595478
Washington,WA,2002,70583402.60105224,70236325.3954064,347077.20564584434,0.49415626983888866
Washington,WA,2003,71906296.06058319,70583402.60105224,1322893.4595309496,1.8742273831826126
Washington,WA,2004,73132112.1995696,71906296.06058319,1225816.1389864087,1.7047410395796527
Washington,WA,2005,74685503.12420934,73132112.1995696,1553390.9246397465,2.1240886908895935
Washington,WA,2006,75549335.92117558,74685503.12420934,863832.7969662398,1.1566271375712645
Washington,WA,2007,77920108.52540517,75549335.92117558,2370772.6042295843,3.138045590107014
Washington,WA,2008,75441345.05873,77920108.52540517,-2478763.4666751623,-3.1811601826337075
Washington,WA,2009,78089890.0284091,75441345.05873,2648544.9696790874,3.5107340247144756
Washington,WA,2010,81261510.84841682,78089890.0284091,3171620.8200077266,4.061499918688439
Washington,WA,2011,80388722.21327391,81261510.84841682,-872788.6351429075,-1.074049234416753
Washington,WA,2012,83979082.79574074,80388722.21327391,3590360.582466826,4.46624910014303
Washington,WA,2013,82509620.88091141,83979082.79574074,-1469461.9148293287,-1.749795146493142
Washington,WA,2014,86132418.5911559,82509620.88091141,3622797.7102444917,4.390757915944595
Washington,WA,2015,85915987.16587551,86132418.5911559,-216431.42528039217,-0.2512775431370685
Washington,WA,2016,88947905.18900262,85915987.16587551,3031918.023127109,3.5289334652856543
Washington,WA,2017,90246841.8046799,88947905.18900262,1298936.6156772822,1.4603341280687976
Washington,WA,2018,91376196.9360456,90246841.8046799,1129355.1313657016,1.2514068179914268
Washington,WA,2019,92688584.45621897,91376196.9360456,1312387.5201733708,1.4362465983257255
Washington,WA,2020,90427938.26949582,92688584.45621897,-2260646.1867231578,-2.43896937253472
Washington,WA,2021,92812635.02894491,90427938.26949582,2384696.7594490945,2.6371238856979753
Washington,WA,2022,95439102.64736618,92812635.02894491,2626467.6184212714,2.829859983613407
Washington,WA,2023,95978124.19571593,95439102.64736618,539021.548349753,0.5647806123464514
Washington,WA,2024,99476530.21341147,95978124.19571593,3498406.0176955312,3.6450035328484627
West Virginia,WE,1990,19074721.36169856,,,
West Virginia,WE,1991,19851376.031681404,19074721.36169856,776654.6699828431,4.071643591829033
West Virginia,WE,1992,19884474.98894163,19851376.031681404,33098.95726022497,0.16673381838821327
West Virginia,WE,1993,20328454.020179495,19884474.98894163,443979.03123786673,2.232792324085887
West Virginia,WE,1994,20071187.77766317,20328454.020179495,-257266.24251632392,-1.265547504305752
West Virginia,WE,1995,20975577.951685343,20071187.77766317,904390.1740221716,4.50591257498298
West Virginia,WE,1996,21341202.25160553,20975577.951685343,365624.2999201864,1.7430952356228606
West Virginia,WE,1997,21290088.5280893,21341202.25160553,-51113.72351622954,-0.2395072354107144
West Virginia,WE,1998,21712519.248191945,21290088.5280893,422430.72010264546,1.984166104078464
West Virginia,WE,1999,22177387.861147404,21712519.248191945,464868.61295545846,2.1410164690777154
West Virginia,WE,2000,21984405.30622336,22177387.861147404,-192982.55492404476,-0.8701771197415507
West Virginia,WE,2001,22610544.81219745,21984405.30622336,626139.5059740916,2.84810754374531
West Virginia,WE,2002,22854331.009386297,22610544.81219745,243786.19718884677,1.0781969174724804
West Virginia,WE,2003,22962097.788193088,22854331.009386297,107766.77880679071,0.4715376650602058
West Virginia,WE,2004,23515666.795349468,22962097.788193088,553569.0071563795,2.4107945722669113
West Virginia,WE,2005,23581067.51345466,23515666.795349468,65400.71810519323,0.27811551624012243
West Virginia,WE,2006,23893515.211622577,23581067.51345466,312447.6981679164,1.3249938663279046
West Virginia,WE,2007,24360051.098187875,23893515.211622577,466535.88656529784,1.9525627871547329
West Virginia,WE,2008,24789741.99067145,24360051.098187875,429690.8924835734,1.763916219845441
West Virginia,WE,2009,24752900.107984573,24789741.99067145,-36841.88268687576,-0.14861745112449987
West Virginia,WE,2010,26331677.382156417,24752900.107984573,1578777.2741718441,6.378150710762881
West Virginia,WE,2011,26166923.007769264,26331677.382156417,-164754.3743871525,-0.625688868946867
West Virginia,WE,2012,26430870.219653495,26166923.007769264,263947.2118842304,1.008705577670945
West Virginia,WE,2013,27037444.499296382,26430870.219653495,606574.2796428874,2.294946305596288
West Virginia,WE,2014,27369882.840056922,27037444.499296382,332438.3407605402,1.2295479358975347
West Virginia,WE,2015,27408554.767961837,27369882.840056922,38671.927904915065,0.14129372833235934
West Virginia,WE,2016,28424748.10809434,27408554.767961837,1016193.340132501,3.707577246357917
West Virginia,WE,2017,28363640.798263166,28424748.10809434,-61107.30983117223,-0.21497924836059
West Virginia,WE,2018,29259147.803516127,28363640.798263166,895507.0052529611,3.157235742838053
West Virginia,WE,2019,29734227.892490435,29259147.803516127,475080.0889743082,1.6236976283950995
West Virginia,WE,2020,28990781.22727929,29734227.892490435,-743446.6652111448,-2.5003059366438327
West Virginia,WE,2021,29915723.84582079,28990781.22727929,924942.6185414977,3.19047152020574
West Virginia,WE,2022,31253847.12600882,29915723.84582079,1338123.2801880315,4.47297644237001
West Virginia,WE,2023,31319908.256941687,31253847.12600882,66061.13093286753,0.21136959768992017
West Virginia,WE,2024,31278167.90739361,31319908.256941687,-41740.34954807907,-0.1332709828063683
Wisconsin,WI,1990,45017415.04558972,,,
Wisconsin,WI,1991,44013202.624988295,45017415.04558972,-1004212.4206014276,-2.2307198660439487
Wisconsin,WI,1992,45832639.50648623,44013202.624988295,1819436.8814979345,4.133843421939392
Wisconsin,WI,1993,47053081.00402909,45832639.50648623,1220441.4975428581,2.66282175908752
Wisconsin,WI,1994,46363614.47510184,47053081.00402909,-689466.5289272442,-1.465295181984377
Wisconsin,WI,1995,46874686.262316816,46363614.47510184,511071.7872149721,1.102312218322468
Wisconsin,WI,1996,47537522.742683515,46874686.262316816,662836.4803666994,1.4140606225231687
Wisconsin,WI,1997,48607036.24963971,47537522.742683515,1069513.5069561973,2.249830124185017
Wisconsin,WI,1998,48933887.850556344,48607036.24963971,326851.6009166315,0.6724368036717199
Wisconsin,WI,1999,50861319.6116516,48933887.850556344,1927431.7610952556,3.9388486093351402
Wisconsin,WI,2000,50333499.17634182,50861319.6116516,-527820.4353097826,-1.0377639419109104
Wisconsin,WI,2001,52018513.358212106,50333499.17634182,1685014.1818702891,3.347699264791616
Wisconsin,WI,2002,53827504.00919657,52018513.358212106,1808990.650984466,3.477590062075241
Wisconsin,WI,2003,54243365.78344175,53827504.00919657,415861.7742451802,0.7725823106606041
Wisconsin,WI,2004,54624740.035579786,54243365.78344175,381374.2521380335,0.7030799926033557
Wisconsin,WI,2005,54762041.23973935,54624740.035579786,137301.20415956527,0.2513535150375713
Wisconsin,WI,2006,56295214.043046005,54762041.23973935,1533172.803306654,2.7996998807890883
Wisconsin,WI,2007,56919364.943812706,56295214.043046005,624150.9007667005,1.1087104141560684
Wisconsin,WI,2008,55813897.80466234,56919364.943812706,-1105467.1391503662,-1.9421635154250498
Wisconsin,WI,2009,55979793.1191541,55813897.80466234,165895.3144917637,0.29722940166688355
Wisconsin,WI,2010,60374461.73644544,55979793.1191541,4394668.617291339,7.85045526684459
Wisconsin,WI,2011,60225651.01377922,60374461.73644544,-148810.72266621888,-0.24647958488777433
Wisconsin,WI,2012,60503867.44099441,60225651.01377922,278216.42721518874,0.4619566954146078
Wisconsin,WI,2013,61841988.02062308,60503867.44099441,1338120.5796286687,2.2116281755602696
Wisconsin,WI,2014,62886663.062005036,61841988.02062308,1044675.0413819551,1.689264971613747
Wisconsin,WI,2015,64889114.049508736,62886663.062005036,2002450.9875037,3.1842220432801813
Wisconsin,WI,2016,65618209.37730349,64889114.049508736,729095.327794753,1.1236019145499072
Wisconsin,WI,2017,66696685.30388239,65618209.37730349,1078475.9265789017,1.6435619575927243
Wisconsin,WI,2018,65665700.49243911,66696685.30388239,-1030984.8114432767,-1.545781183496481
Wisconsin,WI,2019,67752300.5270701,65665700.49243911,2086600.0346309915,3.1776102576888627
Wisconsin,WI,2020,67569539.66134323,67752300.5270701,-182760.86572687328,-0.2697485757754485
Wisconsin,WI,2021,68688065.24429211,67569539.66134323,1118525.5829488784,1.65536954751342
Wisconsin,WI,2022,70402572.83382298,68688065.24429211,1714507.5895308703,2.496077860736285
Wisconsin,WI,2023,72903023.127389,70402572.83382298,2500450.2935660183,3.5516461869483638
Wisconsin,WI,2024,72171047.44697209,72903023.127389,-731975.6804169118,-1.0040402290833332
Wyoming,WY,1990,8969324.472169988,,,
Wyoming,WY,1991,8987459.862836143,8969324.472169988,18135.390666155145,0.2021934954234917
Wyoming,WY,1992,9047315.42543051,8987459.862836143,59855.56259436719,0.6659897624897851
Wyoming,WY,1993,9268846.114282828,9047315.42543051,221530.68885231763,2.448579257330096
Wyoming,WY,1994,9687239.04430505,9268846.114282828,418392.9300222229,4.513969968467816
Wyoming,WY,1995,9765261.484548125,9687239.04430505,78022.44024307467,0.8054146272868391
Wyoming,WY,1996,9973651.539433064,9765261.484548125,208390.05488493852,2.1339935977616222
Wyoming,WY,1997,9935689.61183195,9973651.539433064,-37961.927601113915,-0.38062215680007405
Wyoming,WY,1998,9932122.236960791,9935689.61183195,-3567.3748711589724,-0.035904652928275375
Wyoming,WY,1999,10260617.355823675,9932122.236960791,328495.1188628841,3.307401087357166
Wyoming,WY,2000,10375616.706618553,10260617.355823675,114999.35079487786,1.1207839334307408
Wyoming,WY,2001,10695830.28297102,10375616.706618553,320213.57635246776,3.08621246723778
Wyoming,WY,2002,10536600.689744798,10695830.28297102,-159229.59322622232,-1.4887071785323105
Wyoming,WY,2003,10864281.177371772,10536600.689744798,327680.48762697354,3.109926030943763
Wyoming,WY,2004,10878001.94237549,10864281.177371772,13720.765003718436,0.12629243278695856
Wyoming,WY,2005,11119390.463451976,10878001.94237549,241388.52107648551,2.219052013000212
Wyoming,WY,2006,11473800.86096683,11119390.463451976,354410.3975148536,3.1873185736192604
Wyoming,WY,2007,11525311.675826438,11473800.86096683,51510.81485960819,0.4489429046554646
Wyoming,WY,2008,11301754.054116864,11525311.675826438,-223557.621709574,-1.9397099878736557
Wyoming,WY,2009,11479852.042110432,11301754.054116864,178097.98799356818,1.5758437773532405
Wyoming,WY,2010,12043772.945259778,11479852.042110432,563920.9031493459,4.912266299955516
Wyoming,WY,2011,12383884.38701029,12043772.945259778,340111.4417505115,2.8239609240090626
Wyoming,WY,2012,12622868.179526629,12383884.38701029,238983.79251633957,1.9297967022933011
Wyoming,WY,2013,12844125.56991533,12622868.179526629,221257.3903887011,1.752829762950107
Wyoming,WY,2014,12950526.43631797,12844125.56991533,106400.86640263908,0.8284010135486434
Wyoming,WY,2015,12899688.300867429,12950526.43631797,-50838.13545054011,-0.39255651652871465
Wyoming,WY,2016,13289843.453830985,12899688.300867429,390155.15296355635,3.02453163102647
Wyoming,WY,2017,13355022.04439393,13289843.453830985,65178.59056294523,0.4904391145717867
Wyoming,WY,2018,13455910.64898036,13355022.04439393,100888.6045864299,0.755435702397662
Wyoming,WY,2019,13981170.526579821,13455910.64898036,525259.877599461,3.903562466352014
Wyoming,WY,2020,13466688.380310522,13981170.526579821,-514482.1462692991,-3.679821695123517
Wyoming,WY,2021,14438361.516329775,13466688.380310522,971673.1360192522,7.215382940322012
Wyoming,WY,2022,14400925.347756086,14438361.516329775,-37436.168573688716,-0.2592826653588667
Wyoming,WY,2023,14719839.675697224,14400925.347756086,318914.3279411383,2.2145405259727333
Wyoming,WY,2024,14953803.877769873,14719839.675697224,233964.20207264833,1.5894480322291034
