data_center_id,data_center_name,state,city,latitude,longitude,year_operational,capacity_mw,capacity_sqft,dc_type
walla-walla-co,Vivio Technologies - WW UG Site,Washington,Walla Walla,46.0665961,-118.340416,2002.0,,1200.0,general
oneeighty-walla-walla,Fusion Connect - Walla Walla,Washington,Walla Walla,46.0655246,-118.3386804,2012.0,,,general
amazon-aws-walla-walla,Amazon AWS - Walla Walla,Washington,Burbank,46.11711486739964,-118.9000193701582,2012.0,,3440000.0,ai
pocketinet-walla-walla,PocketiNet Walla Walla,Washington,Walla Walla,46.0874152,-118.2846552,2012.0,,,general
microsoft-quincy-mwh05,Microsoft Quincy (MWH05),Washington,Quincy,47.23678020651192,-119.8831507872702,2017.0,,,ai
microsoft-quincy-mwh03,Microsoft Quincy (MWH03),Washington,Quincy,47.23761913961292,-119.8831954405959,2017.0,,,ai
microsoft-quincy-mwh01-south,Microsoft Quincy (MWH01 South),Washington,Quincy,47.23855176598144,-119.8829604037112,2017.0,,,ai
h5-data-centers-quincy-iii,H5 Data Centers Quincy III,Washington,Quincy,47.24657007065377,-119.8284135187007,2012.0,,,general
sdc-quincy-building-b,SDC Quincy - Building B,Washington,Quincy,47.24764850187839,-119.8131938911208,2012.0,,,general
sdc-quincy-building-e,SDC Quincy - Building E,Washington,Quincy,47.24481378691405,-119.8178534897305,2012.0,,,general
microsoft-quincy-mwh04-south,Microsoft Quincy (MWH04 South),Washington,Quincy,47.23677753773705,-119.8875853005835,2017.0,,,ai
vantage-wa1-quincy,Vantage WA1 - Quincy,Washington,Quincy,47.25027799999999,-119.814025,2012.0,89.0,,general
cyrusone-pnw1,CyrusOne PNW1 - Quincy,Washington,Quincy,47.24281545135931,-119.8711393587792,2012.0,90.0,720000.0,ai
columbia-colocation,Columbia Colocation,Washington,Quincy,47.2300411,-120.0012802,2021.0,0.03,135.0,general
sdc-quincy-building-d,SDC Quincy - Building D,Washington,Quincy,47.24430296518699,-119.8147924878232,2012.0,,,general
sdc-quincy-building-c,SDC Quincy - Building C,Washington,Quincy,47.24619061719264,-119.8157366246109,2012.0,,,general
microsoft-columbia-co1,Microsoft Columbia Data Center (CO1),Washington,Quincy,47.24032237056363,-119.8619867278676,2017.0,,,ai
microsoft-quincy-mwh02-south,Microsoft Quincy (MWH02 South),Washington,Quincy,47.23860494231988,-119.887402143135,2017.0,,,ai
microsoft-quincy-mwh06,Microsoft Quincy (MWH06),Washington,Quincy,47.2371499643194,-119.8951592001521,2017.0,,,ai
microsoft-quincy-mwh01-north,Microsoft Quincy (MWH01 North),Washington,Quincy,47.2394965290917,-119.8830140649344,2017.0,,,ai
h5-data-centers-quincy-ii,H5 Data Centers Quincy II,Washington,Quincy,47.2479159,-119.8249245,2012.0,,,general
microsoft-columbia-co3,Microsoft Columbia Data Center (CO3),Washington,Quincy,47.2388456211128,-119.8592988930946,2017.0,,,ai
microsoft-columbia-co4,Microsoft Columbia Data Center (CO4),Washington,Quincy,47.23762264176008,-119.8646861022696,2017.0,,,ai
sdc-quincy-building-a,SDC Quincy - Building A,Washington,Quincy,47.24622953692534,-119.8132689929737,2012.0,,,general
microsoft-quincy-mwh04-north,Microsoft Quincy (MWH04 North),Washington,Quincy,47.23769319897741,-119.8875316564026,2017.0,,,ai
intergate-quincy-c,SDC Quincy Campus,Washington,Quincy,47.2460205,-119.8148957,2012.0,123.0,438000.0,general
microsoft-columbia-co5,Microsoft Columbia Data Center (CO5),Washington,Quincy,47.2384152743596,-119.8647418921848,2017.0,,,ai
microsoft-columbia-co2,Microsoft Columbia Data Center (CO2),Washington,Quincy,47.24021902777304,-119.8641882851298,2017.0,,,ai
microsoft-quincy,Microsoft Quincy Campus,Washington,Quincy,47.2381244,-119.885198,2007.0,,800000.0,ai
microsoft-quincy-mwh02-north,Microsoft Quincy (MWH02 North),Washington,Quincy,47.23950945878266,-119.8873112459304,2017.0,,,ai
microsoft-columbia-campus,Microsoft Columbia Campus,Washington,Quincy,47.23904044431441,-119.8631711358407,2017.0,,,ai
colocrossing-sea1,ColoCrossing SEA1,Washington,Seattle,47.4931576,-122.2938323,1999.0,10.0,18000.0,general
wowrack,Wowrack Tukwila,Washington,Tukwila,47.49330991301814,-122.2938644883778,2012.0,,,general
ubiquity---seattle,LeaseWeb Seattle SEA-11,Washington,Tukwila,47.491604,-122.292301,2012.0,3.0,18000.0,general
westin-building-exchange,Colocation Northwest - Downtown Seattle,Washington,Seattle,47.6137596,-122.3381913,2012.0,0.125,4000.0,general
cherryroad-sea2,CherryRoad SEA2,Washington,Tukwila,47.4950629,-122.290932,2012.0,1.5,6500.0,general
internap-140-4th-ave,Evocative SEA1,Washington,Seattle,47.619008,-122.3489718,2012.0,4.5,,general
green-house-data-seattle,Lunavi Seattle,Washington,Seattle,47.6137488,-122.3382056,2012.0,0.56,,general
digital-fortress-sea2,Digital Fortress Downtown Seattle,Washington,Seattle,47.6180686,-122.3564848,2012.0,3.0,23000.0,general
the-westin-building-dlr,2001 Sixth Avenue (SEA10),Washington,Seattle,47.614358,-122.3388642,1981.0,19.5,398600.0,general
hivelocity-westin,Hivelocity - Seattle 1,Washington,Seattle,47.6143185,-122.3388942,2022.0,,,crypto
tuk-1,Digital Fortress South Seattle,Washington,Seattle,47.491604,-122.292301,2012.0,4.0,26400.0,general
coloinseattlecom,ColoInSeattle.com,Washington,Seattle,47.491604,-122.292301,2001.0,2.0,18000.0,general
sabey-intergate-west,Intergate.West,Washington,Tukwila,47.4921809,-122.2933128,2012.0,,,general
seattle-colocation,Seattle Colocation,Washington,Seattle,47.6143731,-122.3388856,2012.0,,8000.0,general
cogent-seattle,Cogent Data Center - Seattle,Washington,Federal Way,47.31176216006495,-122.2945582866669,2012.0,5.3,14065.0,general
redmond-overlake,Colocation Northwest - Redmond,Washington,Redmond,47.6325481,-122.1385385,2012.0,0.25,2500.0,general
wowrack-com,Wowrack Seattle,Washington,Seattle,47.614408,-122.338388,2012.0,,,general
cyxtera-sea1a,Csquare - Seattle SEA1-A,Washington,Tukwila,47.492039,-122.293101,2012.0,6.0,68480.0,general
level3-seattle,Lumen Seattle,Washington,Seattle,47.618532,-122.337158,2012.0,,,general
sabey-sdc52,SDC Seattle Campus,Washington,Tukwila,47.4957796,-122.2864298,1990.0,90.0,,general
cyxtera-sea2a,Csquare - Seattle SEA2-A,Washington,Tukwila,47.440858,-122.255254,2012.0,4.5,41316.0,general
sdc-seattle-building-a,SDC Seattle - Building A,Washington,Tukwila,47.4948707681969,-122.2881984688999,2012.0,,,general
worldlink-colocation-services,Pacific Internet North Datacenter,Washington,Bothell,47.793971,-122.195993,2003.0,1.0,,general
digital-fortress-north-seattle,Digital Fortress North Seattle,Washington,Lynnwood,47.82251,-122.289421,2012.0,6.0,13050.0,general
edcsea01,EdgeConneX Seattle - EDCSEA01,Washington,Seattle,47.4981839,-122.2895845,2012.0,4.5,11300.0,general
evoque-sea1,Csquare - Seattle SEA3-A,Washington,Lynnwood,47.84201059999999,-122.3016677,2012.0,1.6,50400.0,general
softlayer-sjc01,IBM SEA01,Washington,Seattle,47.4918687,-122.2898138,2012.0,,,ai
semaphore-seattle,Semaphore Seattle,Washington,Seattle,47.6143677,-122.3388981,1995.0,,,general
bitpusher,BitPusher Data Center,Washington,Tukwila,47.4941285,-122.2944044,2012.0,,,general
sea2-seattle,Superb SEA2 - Seattle,Washington,Seattle,47.4954755,-122.2912893,2012.0,1.5,6500.0,general
xo-seattle,Verizon Seattle,Washington,Seattle,47.6065177,-122.3357194,2012.0,,,general
isomedia-westin,ISOMEDIA Seattle,Washington,Seattle,47.614408,-122.338388,2012.0,,6000.0,general
astute-hosting-seattle,Astute Hosting Seattle,Washington,Seattle,47.614408,-122.338388,2012.0,,,general
the-westin-building,The Westin Building,Washington,Seattle,47.6137108,-122.3382624,1981.0,19.0,300000.0,general
colocenters,ColoCenters,Washington,Seattle,47.6143968,-122.3388475,2012.0,1.2,,general
internap-westin,Evocative - INAP Seattle,Washington,Seattle,47.6144077,-122.3383877,2012.0,,,general
fisher-building,KOMO Plaza,Washington,Seattle,47.6195033,-122.3480997,2012.0,16.0,,general
worldlink-south-datacenter,Pacific Internet South Datacenter,Washington,Tukwila,47.4735842,-122.2352127,2012.0,1.0,,general
overlake-business-center,ISOMEDIA Redmond,Washington,Redmond,47.6325554,-122.1385814,2012.0,,2500.0,general
optic-fusion-westin,Optic Fusion - Westin,Washington,Seattle,47.614408,-122.338388,2012.0,,,general
level3-seattle1,Lumen Seattle 1,Washington,Seattle,47.6108787,-122.3360583,2012.0,,,general
sdc-seattle-building-c,SDC Seattle - Building C,Washington,Tukwila,47.49354273430495,-122.290106063134,2012.0,,,general
sdc-seattle-building-d,SDC Seattle - Building D,Washington,Tukwila,47.49342912883517,-122.2888366822993,2012.0,,,general
1505-5th,1505 5th,Washington,Seattle,47.6107164,-122.3358076,2012.0,,,general
equinix-se3,Equinix SE3,Washington,Seattle,47.614455,-122.33965,2012.0,,17749.0,ai
hostrunway-seattle,Hostrunway Seattle,Washington,Seattle,47.4931576,-122.2938323,2012.0,,,general
equinix-se4,Equinix SE4,Washington,Kent,47.42158,-122.24756,2012.0,12.0,75002.0,ai
tw-telecom---bothell,Lumen Bothell,Washington,Bothell,47.792255,-122.196049,2012.0,,,general
cyxtera-sea1b,Csquare - Seattle SEA1-B,Washington,Seattle,47.4918811,-122.2898001,2012.0,4.8,59883.0,general
sdc-seattle-building-e,SDC Seattle - Building E,Washington,Tukwila,47.49189827858618,-122.2896949891843,2012.0,,,general
sdc-seattle-building-b,SDC Seattle - Building B,Washington,Tukwila,47.49504311765745,-122.2905768926494,2012.0,,,general
zcolo-3311s-120th,DataBank SEA2 - SeaTAC,Washington,Tukwila,47.4950345,-122.2905918,2012.0,3.0,28240.0,general
zcolo-12201-tukwila,DataBank - 12201 Tukwila Intl Blvd,Washington,Tukwila,47.4930991,-122.2936882,2012.0,,,general
2020-5th-avenue,2020 5th Avenue (SEA11),Washington,Seattle,47.6144252,-122.3397368,1975.0,,,general
zcolo-2001-6th-ave,DataBank SEA1 - Downtown Seattle,Washington,Seattle,47.6143908,-122.3388835,2012.0,0.21,4050.0,general
adhost-internet,TierPoint Seattle,Washington,Seattle,47.619008,-122.348972,2012.0,,25000.0,general
h5dc-seattle,H5 Data Centers Seattle,Washington,South Lake Union,47.619054,-122.336393,1929.0,,40000.0,general
switch-data-seattle,Equinix SE2,Washington,Seattle,47.614408,-122.338388,2012.0,,17749.0,ai
south-hill-dc,Colocation Northwest - South Hill,Washington,Puyallup,47.1608567,-122.2793217,2017.0,7.0,60000.0,general
scalematrix-seattle,ScaleMatrix Seattle,Washington,Puyallup,47.1548585,-122.2790184,2012.0,50.0,3000.0,general
optic-fusion,Optic Fusion - Perkins Building,Washington,Tacoma,47.253329,-122.436741,2001.0,1.0,10000.0,general
centeris-south-hill-sh2,Centeris South Hill SH2,Washington,Puyallup,47.15879342983055,-122.2798167081964,2012.0,50.0,174000.0,general
colonorthwest-tacoma,Colocation Northwest - Tacoma,Washington,Tacoma,47.2533381,-122.4367086,1999.0,0.15,5000.0,general
centeris-south-hill-campus,Centeris South Hill Campus,Washington,Puyallup,47.15992246172314,-122.2794237429955,2012.0,,,general
centeris-south-hill-sh1,Centeris South Hill SH1,Washington,Puyallup,47.1607846,-122.2794366,2012.0,50.0,56605.0,general
cogent-data-center-tacoma,Cogent Data Center - Tacoma,Washington,Tacoma,47.22774760000001,-122.4666435,2012.0,2.3,26514.0,general
perkins-building,Perkins Building,Washington,Tacoma,47.25333879999999,-122.436765,2012.0,,,general
microsoft-malaga-eat14,Microsoft Malaga (EAT14),Washington,Malaga,47.35950172688081,-120.1600888376711,2012.0,,,ai
microsoft-malaga-phase-2,Microsoft Malaga (EAT12),Washington,Malaga,47.3584632,-120.159804,2012.0,,,ai
bitdeer-wenatchee-washington,Bitdeer Washington,Washington,East Wenatchee,47.41402423123076,-120.2106899118301,2018.0,13.0,,crypto
asicspace-bitcoin-dc,ASICSPACE Bitcoin Data Center,Washington,Wenatchee,47.4264409,-120.3197563,2022.0,,,crypto
t-mobile-east-wenatchee,T-Mobile East Wenatchee,Washington,East Wenatchee,47.4073354,-120.1874215,2012.0,,,general
sdc-columbia-building-b,SDC Columbia - Building B,Washington,East Wenatchee,47.40715076003269,-120.1874812613416,2012.0,,,general
sdc-columbia-building-c,SDC Columbia - Building C,Washington,East Wenatchee,47.40759190622035,-120.1915913591392,2012.0,,,general
sdc-columbia-building-d,SDC Columbia - Building D,Washington,East Wenatchee,47.41004695227301,-120.1919116932251,2012.0,,,general
sabey-intergate-columbia,SDC Columbia Campus,Washington,East Wenatchee,47.407804,-120.188792,2012.0,70.0,,general
microsoft-malaga-campus,Microsoft Malaga Campus,Washington,Malaga,47.359156,-120.1582317,2012.0,,,ai
microsoft-malaga-phase-1,Microsoft Malaga (EAT11),Washington,Malaga,47.35753,-120.1592842,2012.0,,,ai
microsoft-east-wenatchee,Microsoft East Wenatchee Campus,Washington,East Wenatchee,47.418578,-120.2105047,2012.0,,,ai
microsoft-east-wenatchee-eat04,Microsoft East Wenatchee (EAT04),Washington,East Wenatchee,47.41962454039259,-120.2137312002781,2012.0,,,ai
microsoft-east-wenatchee-eat03,Microsoft East Wenatchee (EAT03),Washington,East Wenatchee,47.41833561519195,-120.2076411507387,2012.0,,,ai
microsoft-east-wenatchee-eat02,Microsoft East Wenatchee (EAT02),Washington,East Wenatchee,47.41686326441484,-120.2076819203482,2012.0,,,ai
sdc-columbia-building-a,SDC Columbia - Building A,Washington,East Wenatchee,47.40877034350666,-120.1892595367089,2012.0,,,general
cogent-data-center-spokane,Cogent Data Center - Spokane,Washington,Spokane,47.6103251,-117.5183835,2012.0,,3829.0,general
tierpoint,TierPoint Spokane,Washington,Liberty Lake,47.6719306,-117.0912923,2003.0,,21000.0,general
h5-quincy,H5 Data Centers Quincy I,Washington,Quincy,47.2524633,-119.8197427,2012.0,40.0,240000.0,general
tierpoint-spo03,TierPoint Spokane 3,Washington,Liberty Lake,47.6719509,-117.095966,2011.0,,9900.0,general
neutron,Neutron Data Center,Washington,Spokane,47.6582945,-117.4192,2012.0,,,general
oneeighty-spokane,Fusion Connect - Spokane,Washington,Spokane,47.6585759,-117.419279,2012.0,,,general
interlink,Interlink Data Center,Washington,Spokane,47.6554241,-117.4042987,1994.0,,,general
franklin-pud-data-center,Franklin PUD Data Center,Washington,Pasco,46.2292014,-119.1066228,2012.0,,,general
cyxtera-mwh1,Serverfarm Moses Lake Data Center TiTAN,Washington,Moses Lake,47.181474,-119.321314,2012.0,32.0,,general
bitfarms-washington,Bitfarms Washington,Washington,Moses Lake,47.1301417,-119.2780771,2022.0,21.0,,crypto
ghd-bellingham,Lunavi Bellingham,Washington,Bellingham,48.7592261,-122.5035402,2012.0,,,general
cssnw-bellingham,CSSNW Bellingham,Washington,Bellingham,48.7572868,-122.4805356,2012.0,,,general
stowevt,Power Shift StoweVT Data Center,Vermont,Stowe,44.4589482,-72.6929978,2018.0,,,general
tech-space-inc,Tech Vault South Burlington,Vermont,South Burlington,44.4542045,-73.1417553,2018.0,1.0,39000.0,general
teljet-longhaul,FirstLight Williston VT,Vermont,Williston,44.450544,-73.127403,2011.0,,20000.0,general
avemore-data-park,Avemore Data Park,Georgia,Villa Rica,33.7048622,-84.9397347,2021.0,,,general
serverfarm-atl2,Serverfarm Atlanta Data Center ATL2,Georgia,Covington,33.6218526,-83.8161215,2021.0,,,general
henderson-farms-campus-dc2,Henderson Farms Campus DC2,Georgia,Hampton,33.3898,-84.261434,2021.0,,195000.0,general
stack-infrastructure-atl02,STACK Infrastructure ATL02,Georgia,Lithia Springs,33.7601809,-84.6015135,2021.0,48.0,,general
level3-atlanta5,Lumen Atlanta 5,Georgia,Atlanta,33.728589,-84.418857,2021.0,,,general
level3-atlanta2,Lumen Atlanta 2,Georgia,Atlanta,33.758378,-84.387582,2021.0,,,general
bolingbroke-technology-campus-bldg-3,Bolingbroke Technology Campus - Bldg 3,Georgia,Macon,32.935866,-83.826482,2021.0,100.0,,general
bolingbroke-technology-campus-bldg-4,Bolingbroke Technology Campus - Bldg 4,Georgia,Macon,32.933939,-83.820542,2021.0,100.0,,general
vantage-westlake,Vantage Westlake,Georgia,South Fulton,33.70922513950832,-84.58426420217081,2021.0,,,general
cogent-data-center-atlanta-2,Cogent Data Center - Atlanta 2,Georgia,Atlanta,33.722413,-84.41256899999999,2021.0,6.8,36172.0,general
project-bunkhouse,Project Bunkhouse,Georgia,Taylorsville,34.09683300742312,-84.91408744306813,2021.0,,8600000.0,general
henderson-farms-campus-dc3,Henderson Farms Campus DC3,Georgia,Hampton,33.389745,-84.262655,2021.0,,195000.0,general
microsoft-union-city-building-1,Microsoft Union City - Building 1,Georgia,Union City,33.62560429541953,-84.55791626940244,2021.0,,,ai
flexential-atlanta-douglasville,Flexential Atlanta - Douglasville 1 Data Center,Georgia,Douglasville,33.7215282,-84.611505,2021.0,22.5,,general
bolingbroke-technology-campus-bldg-5,Bolingbroke Technology Campus - Bldg 5,Georgia,Macon,32.939672,-83.816901,2021.0,100.0,,general
bolingbroke-technology-campus-bldg-2,Bolingbroke Technology Campus - Bldg 2,Georgia,Macon,32.939597,-83.830691,2021.0,100.0,,general
t5-data-centers-t5atlanta,T5 Data Centers - T5@Atlanta 1,Georgia,Lithia Springs,33.763433,-84.60498,2023.0,20.0,162500.0,general
dc-blox-atlanta-east,DC BLOX Atlanta East,Georgia,Conyers,33.6913989,-84.047062,2021.0,144.0,,general
peachtree-datacenter,Peachtree Data Center,Georgia,Atlanta,33.7593202,-84.3883355,2021.0,,357437.0,general
grindcap-marietta-campus,GrindCap Marietta Campus,Georgia,Marietta,33.9941647,-84.55364279999999,2021.0,,,general
databank-atl6-lithia-springs,DataBank ATL6 - Lithia Springs,Georgia,Atlanta,33.7473711,-84.5402917,2021.0,72.0,240000.0,general
qts-atlanta-fayetteville-dc8,QTS Atlanta-Fayetteville DC8,Georgia,Fayetteville,33.45756,-84.532588,2021.0,,350000.0,ai
qts-atlanta-fayetteville-dc1,QTS Atlanta-Fayetteville DC1,Georgia,Fayetteville,33.448506,-84.522332,2021.0,,350000.0,ai
data-canopy-atlanta,Data Canopy - Atlanta,Georgia,Lithia Springs,33.7421904,-84.5963842,2021.0,8.5,19500.0,general
switch-atlanta,Switch The KEEP Campus - Building 1,Georgia,Lithia Springs,33.7549798,-84.5873395,2021.0,,,general
qts-atlanta-fayetteville-dc6,QTS Atlanta-Fayetteville DC6,Georgia,Fayetteville,33.450071,-84.529928,2021.0,,350000.0,ai
stack-infrastructure-atl01a,STACK Infrastructure ATL01A,Georgia,Alpharetta,34.0758701,-84.2641894,2021.0,8.0,105000.0,general
xo-atlanta,Verizon Atlanta,Georgia,Smyrna,33.8291464,-84.5031309,2021.0,,,general
evoque-atl1,Csquare  - Atlanta ATL1-D,Georgia,Lithia Springs,33.7437843,-84.581499,2021.0,1.1,75609.0,general
project-springbank-dc6,Project Springbank DC6,Georgia,Adairsville,34.30616,-84.965398,2021.0,,,ai
7800-w-strickland-st,Amazon AWS - 7800 W Strickland St,Georgia,Douglasville,33.7429835,-84.7813102,2021.0,,,ai
project-springbank-dc1,Project Springbank DC1,Georgia,Adairsville,34.309671,-84.96836,2021.0,,,ai
meta-stanton-springs-building-1,Meta Stanton Springs - Building 1,Georgia,Social Circle,33.6021274,-83.7048852,2022.0,,,ai
qts-atlanta-fayetteville-dc7,QTS Atlanta-Fayetteville DC7,Georgia,Fayetteville,33.455994,-84.529626,2021.0,,350000.0,ai
2250-rockhouse-rd,Amazon AWS - 2250 Rockhouse Rd,Georgia,Lithia Springs,33.74469000000001,-84.597578,2021.0,,,ai
project-sail,Prologis Project Sail,Georgia,Sargent,33.43401541699367,-84.87679274104754,2021.0,,4900000.0,ai
switch-the-keep-20,Switch Atlanta North - The KEEP 2.0,Georgia,Cartersville,34.10738307071782,-84.80220272639676,2021.0,,,general
edged-atlanta-campus,Edged Atlanta Campus,Georgia,Atlanta,33.8077378,-84.45126479999999,2021.0,168.0,,general
gregory-road-data-center,Gregory Road Data Center,Georgia,Covington,33.6443607,-83.8114506,2021.0,,,general
qts-atlanta-fayetteville-dc9,QTS Atlanta-Fayetteville DC9,Georgia,Fayetteville,33.461177,-84.529417,2021.0,,350000.0,ai
wallace-jackson-data-center-campus,Wallace Jackson Data Center Campus,Georgia,Griffin,33.2772053280158,-84.11723350675123,2021.0,,,general
switch-the-keep-20,Switch Atlanta North - The KEEP 2.0,Georgia,Cartersville,34.10738307071782,-84.80220272639676,2021.0,,,general
google-douglas-county-data-center-2,Google Douglas County Data Center 2,Georgia,Lithia Springs,33.75208919114918,-84.58692635674332,2003.0,,,ai
equinix-at4,Equinix AT4,Georgia,Atlanta,33.8954529,-84.4535771,2021.0,12.0,66779.0,ai
microsoft-douglasville-building-3,Microsoft Douglasville - Building 3,Georgia,Lithia Springs,33.73227436512816,-84.62108091803631,2021.0,,245000.0,ai
microsoft-douglasville-building-4,Microsoft Douglasville - Building 4,Georgia,Lithia Springs,33.73325583942093,-84.62090925666745,2021.0,,245000.0,ai
microsoft-project-rita-building-2,Microsoft Project Rita - Building 2,Georgia,Tyrone,33.515862,-84.578082,2021.0,,245000.0,ai
dc-blox-atlanta-west,DC BLOX Atlanta West,Georgia,Lithia Springs,33.73398600000001,-84.61522599999999,2021.0,120.0,760000.0,general
edged-atl2,Edged Atlanta ATL2,Georgia,Atlanta,33.80392749336552,-84.45115423604719,2021.0,100.0,,general
henderson-farms-campus,Henderson Farms Campus,Georgia,Hampton,33.387938,-84.261326,2021.0,,,general
qts-atlanta-fayetteville-dc14,QTS Atlanta-Fayetteville DC14,Georgia,Fayetteville,33.463508,-84.522091,2021.0,,350000.0,ai
qts-atlanta-fayetteville-dc13,QTS Atlanta-Fayetteville DC13,Georgia,Fayetteville,33.464702,-84.523683,2021.0,,350000.0,ai
